road,id,name,lat,lon,model_type,condition,length
N2,1091,LRP042,23.972991139639664,90.72709734177757,bridge,A,8.066666666666668
N2,1092,roadLRP042,23.975996168585233,90.72968414025605,link,A,991.9333333333356
N2,1093,LRP043,23.9790011975308,90.73227093873454,bridge,A,7.3
N2,1094,roadLRP043,23.981491194755748,90.7378057685052,link,A,1137.2
N2,1095,LRP044,23.9839811919807,90.74334059827585,bridge,A,3.25
N2,1096,roadLRP044,23.98726861278135,90.74828272077968,link,A,1249.2500000000036
N2,1097,LRP045,23.990556033582,90.7532248432835,bridge,A,4.1
N2,1098,roadLRP045,23.992631622267147,90.75707292616553,link,A,908.8999999999955
N2,1099,LRP046,23.9947072109523,90.76092100904755,bridge,A,70.31666666666666
N2,1100,roadLRP046,23.995995469396874,90.76332788740567,link,A,503.6833333333419
N2,1101,LRP047,23.99728372784145,90.7657347657638,bridge,A,2.95
N2,1102,roadLRP047,23.999482018012724,90.77099321381004,link,A,1183.0499999999943
N2,1103,LRP048,24.001680308184,90.77625166185629,bridge,A,9.55
N2,1104,roadLRP048,24.0043632418637,90.78298565402595,link,A,1501.4500000000055
N2,1105,LRP049,24.0070461755434,90.7897196461956,bridge,A,9.55
N2,1106,roadLRP049,24.0081555037553,90.7913587497371,link,A,410.4500000000044
N2,1107,LRP050,24.0092648319672,90.7929978532786,bridge,A,3.0
N2,1108,roadLRP050,24.013176829497098,90.79889561819336,link,A,1481.9999999999993
N2,1109,LRP051,24.017088827027,90.8047933831081,bridge,A,5.4
N2,1110,roadLRP051,24.0189631791385,90.80774512905401,link,A,730.5999999999955
N2,1111,LRP052,24.02083753125,90.8106968749999,bridge,A,11.0
N2,1112,roadLRP052,24.02368730089895,90.8151816013698,link,A,1101.9999999999968
N2,1113,LRP053,24.0265370705479,90.8196663277397,bridge,A,7.3
N2,1114,roadLRP053,24.028812308747398,90.82330634267515,link,A,876.1999999999972
N2,1115,LRP054,24.0310875469469,90.82694635761061,bridge,A,5.375
N2,1116,roadLRP054,24.033934131377848,90.8315636907538,link,A,1139.125
N2,1117,LRP055,24.0367807158088,90.836181023897,bridge,A,4.0
N2,1118,roadLRP055,24.038277960381215,90.83924248980074,link,A,706.0000000000031
N2,1119,LRP056,24.03977520495363,90.84230395570448,bridge,A,13.549999999999999
N2,1120,roadLRP056,24.040930646368732,90.84689626219858,link,A,956.783333333334
N2,1121,LRP057,24.042086087783833,90.85148856869267,bridge,A,3.5
N2,1122,roadLRP057,24.044971646741153,90.85743261898327,link,A,1398.5666666666675
N2,1123,LRP058,24.047857205698477,90.86337666927386,bridge,A,120.58400000000002
N2,1124,roadLRP058,24.04890345189684,90.86480680654168,link,A,254.0159999999929
N2,1125,LRP059,24.0499496980952,90.8662369438095,bridge,A,4.0
N2,1126,roadLRP059,24.050718209155868,90.87130273792746,link,A,1089.333333333343
N2,1127,LRP060,24.051486720216534,90.87636853204543,bridge,A,28.566666666666666
N2,1128,roadLRP060,24.051716328108267,90.88156208402268,link,A,1030.0999999999904
N2,1129,LRP061,24.051945936,90.8867556359999,bridge,A,7.3
N2,1130,roadLRP061,24.0524662371011,90.8931313486179,link,A,1302.7000000000016
N2,1131,LRP062,24.0529865382022,90.8995070612359,bridge,A,12.725000000000001
N2,1132,roadLRP062,24.05316830550555,90.90186707724715,link,A,466.274999999996
N2,1133,LRP063,24.0533500728089,90.9042270932584,bridge,A,12.3
N2,1134,roadLRP063,24.0539934524491,90.91230087642101,link,A,1640.0333333333278
N2,1135,LRP064,24.0546368320893,90.92037465958363,bridge,A,7.8
N2,1136,roadLRP064,24.05535721321445,90.93036615148992,link,A,2021.8666666666677
N2,1137,LRP066,24.0560775943396,90.9403576433962,bridge,A,3.6
N2,1138,roadLRP066,24.0563784863797,90.94400628917789,link,A,747.0666666666688
N2,1139,LRP067,24.0566793784198,90.94765493495959,bridge,A,11.516666666666666
N2,1140,roadLRP067,24.0569027827692,90.9521321695137,link,A,910.816666666662
N2,1141,LRP068,24.0571261871186,90.9566094040678,bridge,B,7.3
N2,1142,roadLRP068,24.057118176166,90.96230931960193,link,B,1171.7000000000012
N2,1143,LRP069,24.0571101652134,90.96800923513604,bridge,A,116.2025
N2,1144,roadLRP069,24.05673891506725,90.97105894353115,link,A,513.7975000000097
N2,1145,LRP070,24.0563676649211,90.97410865192627,bridge,A,5.333333333333333
N2,1146,roadLRP070,24.052940247009616,90.98263993306131,link,A,2072.666666666649
N2,1147,LRP072,24.049512829098134,90.99117121419634,bridge,A,710.8333333333334
N2,1148,roadLRP072,24.043791037544153,90.99821252788317,link,A,1229.6666666666597
N2,1149,LRP073,24.038069245990172,91.00525384157001,bridge,A,3.1125
N2,1150,roadLRP073,24.037230316236013,91.01036574300473,link,A,1077.887500000017
N2,1151,LRP074,24.036391386481853,91.01547764443944,bridge,A,4.6
N2,1152,roadLRP074,24.037076788362974,91.01927120158322,link,A,792.900000000003
N2,1153,LRP075,24.0377621902441,91.023064758727,bridge,C,54.21666666666667
N2,1154,roadLRP075,24.0383080829269,91.0260556622903,link,C,955.7833333333292
N2,1155,LRP076,24.0388539756097,91.0290465658536,bridge,A,4.625
N2,1156,roadLRP076,24.0390803268483,91.0301868760572,link,A,648.3750000000015
N2,1157,LRP077,24.0393066780869,91.0313271862608,bridge,A,12.5
N2,1158,roadLRP077,24.0403119979796,91.0365648661091,link,A,1080.4999999999864
N2,1159,LRP078,24.0413173178723,91.0418025459574,bridge,A,12.3
N2,1160,roadLRP078,24.0423597782666,91.04859885829187,link,A,1391.7000000000003
N2,1161,LRP079,24.043402238660903,91.05539517062634,bridge,A,6.223333333333334
N2,1162,roadLRP079,24.044247340498277,91.06260205316802,link,A,1466.2766666666726
N2,1163,LRP081,24.04509244233565,91.0698089357097,bridge,A,7.8
N2,1164,roadLRP081,24.046160291015525,91.07847055775329,link,A,1774.6999999999957
N2,1165,LRP082,24.0472281396954,91.0871321797969,bridge,B,4.5
N2,1166,roadLRP082,24.047506098048352,91.0894319729434,link,B,474.50000000000614
N2,1167,LRP083,24.0477840564013,91.0917317660899,bridge,A,9.3
N2,1168,roadLRP083,24.048342006148,91.09638946704494,link,A,939.700000000002
N2,1169,LRP084,24.0488999558947,91.101047168,bridge,A,3.6
N2,1170,roadLRP084,24.05293875928065,91.1080499303333,link,A,1941.4000000000015
N2,1171,LRP086,24.0569775626666,91.1150526926666,bridge,A,22.68
N2,1172,roadLRP086,24.0573593623939,91.11957398724235,link,A,978.3199999999965
N2,1173,LRP087,24.0577411621212,91.1240952818181,bridge,A,3.0
N2,1174,roadLRP087,24.057105061894852,91.12883041565536,link,A,974.0000000000038
N2,1175,LRP088,24.0564689616685,91.1335655494926,bridge,A,13.725
N2,1176,roadLRP088,24.055995587366098,91.13725576113819,link,A,744.2750000000018
N2,1177,LRP089,24.0555222130637,91.1409459727838,bridge,A,20.25
N2,1178,roadLRP089,24.0551625512064,91.14356824940964,link,A,519.7500000000019
N2,1179,LRP090,24.0548028893491,91.1461905260355,bridge,C,43.44
N2,1180,roadLRP090,24.054001616228785,91.15289017403872,link,C,1331.2266666666517
N2,1181,LRP091,24.053200343108468,91.15958982204194,bridge,A,29.55
N2,1182,roadLRP091,24.05275483398026,91.16322030451207,link,A,717.7833333333439
N2,1183,LRP092,24.05230932485205,91.1668507869822,bridge,A,11.225
N2,1184,roadLRP092,24.049527936549175,91.17145762768908,link,A,1212.7749999999935
N2,1185,LRP093,24.0467465482463,91.17606446839595,bridge,A,114.8625
N2,1186,roadLRP093,24.04476861215305,91.18094345202837,link,A,1183.137500000015
N2,1187,LRP094,24.0427906760598,91.1858224356608,bridge,C,4.0
N2,1188,roadLRP094,24.042865434009798,91.1907870959711,link,C,996.9999999999857
N2,1189,LRP095,24.0429401919598,91.1957517562814,bridge,A,10.4
N2,1190,roadLRP095,24.042973054132034,91.1994822698995,link,A,757.2666666666663
N2,1191,LRP096,24.043005916304264,91.2032127835176,bridge,A,46.370000000000005
N2,1192,roadLRP096,24.04186607881878,91.20668515531435,link,A,753.9633333333313
N2,1193,LRP097,24.0407262413333,91.2101575271111,bridge,A,34.355000000000004
N2,1194,roadLRP097,24.041763148557216,91.2132973828731,link,A,654.9783333333323
N2,1195,LRP098,24.042800055781132,91.21643723863508,bridge,A,19.01
N2,1196,roadLRP098,24.046319386057515,91.2277354838366,link,A,2478.65666666668
N2,1197,LRP100,24.0498387163339,91.2390337290381,bridge,A,64.94
N2,1198,roadLRP100,24.053588634419448,91.241462609509,link,A,899.0600000000057
N2,1199,LRP101,24.057338552505,91.2438914899799,bridge,A,4.0
N2,1200,roadLRP101,24.061643237865,91.2484807532932,link,A,1332.999999999984
N2,1201,LRP102,24.065947923225,91.2530700166065,bridge,A,9.3
N2,1202,roadLRP102,24.068365573181975,91.2557688348376,link,A,758.2000000000022
N2,1203,LRP103,24.07078322313895,91.25846765306869,bridge,A,7.9
N2,1204,roadLRP103,24.074326433887023,91.26229839649139,link,A,1100.6
N2,1205,LRP104,24.0778696446351,91.2661291399141,bridge,A,9.0
N2,1206,roadLRP104,24.0800599207912,91.2711752857465,link,A,1248.0000000000045
N2,1207,LRP105,24.0822501969473,91.2762214315789,bridge,A,3.5
N2,1208,roadLRP105,24.083209451862924,91.2793028578953,link,A,712.0000000000033
N2,1209,LRP106,24.08416870677855,91.2823842842117,bridge,A,7.15
N2,1210,roadLRP106,24.087541218296522,91.2854439165709,link,A,1038.349999999994
N2,1211,LRP107,24.0909137298145,91.2885035489301,bridge,B,67.045
N2,1212,roadLRP107,24.0940810101127,91.2898279237801,link,B,678.955000000002
N2,1213,LRP108,24.0972482904109,91.2911522986301,bridge,A,3.0
N2,1214,roadLRP108,24.100753649631997,91.2945485987114,link,A,1054.000000000002
N2,1215,LRP109,24.1042590088531,91.2979448987927,bridge,A,19.45
N2,1216,roadLRP109,24.107027764925498,91.30017742268114,link,A,742.5499999999943
N2,1217,LRP110,24.1097965209979,91.3024099465696,bridge,C,36.95
N2,1218,roadLRP110,24.1138481941353,91.3066299136888,link,C,1210.0499999999954
N2,1219,LRP111,24.1178998672727,91.310849880808,bridge,A,4.0
N2,1220,roadLRP111,24.12112958660545,91.31381406950135,link,A,927.9999999999973
N2,1221,LRP112,24.1243593059382,91.3167782581947,bridge,A,30.0
N2,1222,roadLRP112,24.12857104557945,91.31949500750426,link,A,1078.000000000003
N2,1223,LRP113,24.1327827852207,91.3222117568138,bridge,A,25.0
N2,1224,roadLRP113,24.1359465596081,91.323620970791,link,A,733.9999999999947
N2,1225,LRP114,24.1391103339955,91.3250301847682,bridge,A,40.725
N2,1226,roadLRP114,24.14157163175545,91.32930141220785,link,A,1022.2750000000076
N2,1227,LRP115,24.1440329295154,91.3335726396475,bridge,A,22.9
N2,1228,roadLRP115,24.1451992776756,91.33781273958056,link,A,878.0999999999892
N2,1229,LRP116,24.1463656258358,91.3420528395136,bridge,B,2.0
N2,1230,roadLRP116,24.147328343159415,91.34394657254086,link,B,470.33333333332905
N2,1231,LRP117,24.148291060483032,91.3458403055681,bridge,A,4.866666666666666
N2,1232,roadLRP117,24.153444932479644,91.347368600859,link,A,1247.000000000014
N2,1233,LRP118,24.15859880447626,91.34889689614991,bridge,A,6.610000000000001
N2,1234,roadLRP118,24.16306838432038,91.34896214807495,link,A,1002.523333333329
N2,1235,LRP119,24.1675379641645,91.3490274,bridge,A,5.8999999999999995
N2,1236,roadLRP119,24.170841193801024,91.34910667184153,link,A,720.7666666666626
N2,1237,LRP120,24.17414442343755,91.34918594368304,bridge,A,2.9000000000000004
N2,1238,roadLRP120,24.17978158691875,91.34976076304152,link,A,1252.1000000000129
N2,1239,LRP121,24.18541875039995,91.35033558239999,bridge,A,11.22
N2,1240,roadLRP121,24.189503258522848,91.35047516773562,link,A,904.28
N2,1241,LRP122,24.19358776664575,91.35061475307126,bridge,A,4.859999999999999
N2,1242,roadLRP122,24.198434229995538,91.35135620212775,link,A,1095.1400000000149
N2,1243,LRP123,24.203280693345327,91.35209765118424,bridge,A,4.0625
N2,1244,roadLRP123,24.206501376725882,91.3537011772982,link,A,800.770833333317
N2,1245,LRP124,24.209722060106433,91.35530470341216,bridge,A,20.766666666666666
N2,1246,roadLRP124,24.214081529283014,91.35886587437781,link,A,1198.4000000000208
N2,1247,LRP125,24.2184409984596,91.36242704534348,bridge,A,5.625
N2,1248,roadLRP125,24.222538552421724,91.3639033550375,link,A,972.6250000000078
N2,1249,LRP126,24.22663610638385,91.3653796647315,bridge,A,5.25
N2,1250,roadLRP126,24.230510849420526,91.36656064696447,link,A,884.9999999999767
N2,1251,LRP127,24.2343855924572,91.36774162919744,bridge,A,1.6666666666666667
N2,1252,roadLRP127,24.238566891789077,91.36876252970664,link,A,948.8333333333401
N2,1253,LRP128,24.242748191120953,91.36978343021585,bridge,A,4.05
N2,1254,roadLRP128,24.24693505346991,91.37141843021928,link,A,1000.1166666666563
N2,1255,LRP129,24.251121915818867,91.3730534302227,bridge,A,2.6999999999999997
N2,1256,roadLRP129,24.255404072824774,91.37587197796327,link,A,1119.3833333333316
N2,1257,LRP130,24.259686229830677,91.37869052570386,bridge,A,3.25
N2,1258,roadLRP130,24.26335272933489,91.38079544308093,link,A,922.4999999999852
N2,1259,LRP131,24.2670192288391,91.382900360458,bridge,A,2.3
N2,1260,roadLRP131,24.269072389326084,91.3869463546095,link,A,1156.2000000000126
N2,1261,LRP132,24.271125549813068,91.39099234876103,bridge,A,2.6666666666666665
N2,1262,roadLRP132,24.273157668910684,91.39630337193002,link,A,1195.3333333333376
N2,1263,LRP133,24.2751897880083,91.401614395099,bridge,A,83.05
N2,1264,roadLRP133,24.276683734937585,91.40438455253397,link,A,574.9500000000296
N2,1265,LRP134,24.278177681866868,91.40715470996895,bridge,A,2.566666666666667
N2,1266,roadLRP134,24.27999729875966,91.4127232474148,link,A,1236.933333333326
N2,1267,LRP135,24.28181691565245,91.41829178486066,bridge,A,3.4000000000000004
N2,1268,roadLRP135,24.281072493726224,91.42589460533033,link,A,1554.1000000000054
N2,1269,LRP137,24.2803280718,91.4334974258,bridge,A,12.5
N2,1270,roadLRP137,24.278094760268274,91.43895442964114,link,A,1263.4999999999934
N2,1271,LRP138,24.27586144873655,91.4444114334823,bridge,A,2.6
N2,1272,roadLRP138,24.272596004493725,91.44774092769333,link,A,992.4000000000035
N2,1273,LRP139,24.2693305602509,91.45107042190435,bridge,A,2.35
N2,1274,roadLRP139,24.26795518433385,91.45530165494013,link,A,1001.6499999999837
N2,1275,LRP140,24.2665798084168,91.45953288797591,bridge,A,2.1
N2,1276,roadLRP140,24.26683855940515,91.46482971702522,link,A,1078.9000000000044
N2,1277,LRP141,24.267097310393503,91.47012654607455,bridge,A,1.6
N2,1278,roadLRP141,24.267679409799904,91.47368682891027,link,A,777.4000000000001
N2,1279,LRP142,24.2682615092063,91.477247111746,bridge,A,216.7
N2,1280,roadLRP142,24.273533927592503,91.48158628508389,link,A,1313.2999999999981
N2,1281,LRP143,24.2788063459787,91.4859254584218,bridge,A,27.0
N2,1282,roadLRP143,24.282194360517824,91.4915182958795,link,A,1340.4999999999916
N2,1283,LRP145,24.285582375056947,91.4971111333372,bridge,C,7.3
N2,1284,roadLRP145,24.287503558880772,91.50041122289635,link,C,790.2000000000271
N2,1285,LRP146,24.2894247427046,91.5037113124555,bridge,A,2.0
N2,1286,roadLRP146,24.2937792841866,91.50748765477499,link,A,1301.9999999999925
N2,1287,LRP147,24.2981338256686,91.51126399709449,bridge,A,6.866666666666666
N2,1288,roadLRP147,24.301688869196724,91.5137303165932,link,A,909.6333333333462
N2,1289,LRP148,24.30524391272485,91.5161966360919,bridge,A,1.75
N2,1290,roadLRP148,24.309504867132652,91.51976820952733,link,A,1279.750000000007
N2,1291,LRP149,24.31376582154045,91.52333978296275,bridge,A,7.15
N2,1292,roadLRP149,24.317047025588575,91.52605310075478,link,A,922.8499999999826
N2,1293,LRP150,24.3203282296367,91.5287664185468,bridge,A,41.0
N2,1294,roadLRP150,24.324174274439425,91.5304398382102,link,A,884.5000000000312
N2,1295,LRP151,24.32802031924215,91.5321132578736,bridge,A,7.2
N2,1296,roadLRP151,24.33232146353069,91.53292767776378,link,A,1023.2999999999777
N2,1297,LRP152,24.336622607819226,91.53374209765396,bridge,A,4.35
N2,1298,roadLRP152,24.340646802627038,91.53442287667411,link,A,880.1500000000146
N2,1299,LRP153,24.34467099743485,91.53510365569426,bridge,A,2.75
N2,1300,roadLRP153,24.34835923265596,91.53601701402032,link,A,851.7499999999814
N2,1301,LRP154,24.352047467877068,91.53693037234638,bridge,A,40.233333333333334
N2,1302,roadLRP154,24.358025673482,91.53987437430351,link,A,1473.7666666667053
N2,1303,LRP155,24.364003879086933,91.54281837626066,bridge,A,11.550000000000002
N2,1304,roadLRP155,24.36733822146912,91.54432064809653,link,A,798.4499999999741
N2,1305,LRP156,24.3706725638513,91.5458229199324,bridge,A,19.0
N2,1306,roadLRP156,24.37436993264545,91.54764416799516,link,A,884.6666666666749
N2,1307,LRP157,24.3780673014396,91.54946541605791,bridge,A,10.1
N2,1308,roadLRP157,24.38305408106805,91.55249527494436,link,A,1259.2333333333272
N2,1309,LRP158,24.3880408606965,91.5555251338308,bridge,A,2.6
N2,1310,roadLRP158,24.391117485061574,91.5576152155694,link,A,811.3999999999919
N2,1311,LRP159,24.39419410942665,91.559705297308,bridge,A,5.375
N2,1312,roadLRP159,24.398644047521273,91.5620211517148,link,A,1121.1250000000348
N2,1313,LRP160,24.4030939856159,91.5643370061216,bridge,A,10.625
N2,1314,roadLRP160,24.407650603124534,91.56490268714151,link,A,1005.2083333333144
N2,1315,LRP161,24.412207220633167,91.5654683681614,bridge,A,4.6000000000000005
N2,1316,roadLRP161,24.416370265321248,91.56629939873898,link,A,945.8999999999946
N2,1317,LRP162,24.420533310009333,91.56713042931653,bridge,A,15.75
N2,1318,roadLRP162,24.42413805981434,91.5676570077832,link,A,799.666666666667
N2,1319,LRP163,24.42774280961935,91.56818358624984,bridge,A,2.45
N2,1320,roadLRP163,24.432467661483624,91.56864681802273,link,A,1064.0499999999804
N2,1321,LRP164,24.4371925133479,91.56911004979561,bridge,A,9.7
N2,1322,roadLRP164,24.44099175897012,91.56979079816516,link,A,849.9500000000069
N2,1323,LRP165,24.444791004592343,91.5704715465347,bridge,A,9.959999999999999
N2,1324,roadLRP165,24.44958286349199,91.57130442356763,link,A,1077.4399999999957
N2,1325,LRP166,24.45437472239164,91.57213730060056,bridge,A,4.136
N2,1326,roadLRP166,24.459150457989857,91.5730025202182,link,A,1089.3140000000017
N2,1327,LRP167,24.463926193588076,91.57386773983583,bridge,A,28.549999999999997
N2,1328,roadLRP167,24.46753841468552,91.57388845828268,link,A,786.200000000008
N2,1329,LRP168,24.471150635782966,91.57390917672954,bridge,A,16.333333333333332
N2,1330,roadLRP168,24.476307355298417,91.57535000013175,link,A,1185.0000000000023
N2,1331,LRP169,24.481464074813868,91.57679082353395,bridge,A,2.4666666666666663
N2,1332,roadLRP169,24.485647394295473,91.57810244372436,link,A,980.3000000000281
N2,1333,LRP170,24.489830713777078,91.57941406391477,bridge,A,6.76
N2,1334,roadLRP170,24.49312421336341,91.58044171576131,link,A,765.4733333332899
N2,1335,LRP171,24.496417712949736,91.58146936760785,bridge,A,3.1
N2,1336,roadLRP171,24.50069910604104,91.58304598507115,link,A,1028.5666666667055
N2,1337,LRP172,24.50498049913234,91.58462260253445,bridge,A,5.08
N2,1338,roadLRP172,24.510857640513397,91.58603290865862,link,A,1379.9199999999985
N2,1339,LRP173,24.516734781894453,91.5874432147828,bridge,A,10.15
N2,1340,roadLRP173,24.51964626199271,91.58885462450851,link,A,702.5166666666394
N2,1341,LRP174,24.522557742090964,91.59026603423422,bridge,A,2.0
N2,1342,roadLRP174,24.526700553882826,91.59337076192708,link,A,1144.8333333333096
N2,1343,LRP175,24.530843365674684,91.59647548961992,bridge,A,3.0833333333333335
N2,1344,roadLRP175,24.534205790598683,91.5991903832631,link,A,933.0166666666742
N2,1345,LRP176,24.53756821552268,91.60190527690628,bridge,A,2.58
N2,1346,roadLRP176,24.5415494921813,91.60350981468213,link,A,980.2200000000028
N2,1347,LRP177,24.54553076883992,91.60511435245796,bridge,A,74.86
N2,1348,roadLRP177,24.55029863944001,91.6048990992544,link,A,988.2400000000189
N2,1349,LRP178,24.5550665100401,91.60468384605085,bridge,A,1.5
N2,1350,roadLRP178,24.5585916582882,91.6038162850107,link,A,837.6666666666779
N2,1351,LRP179,24.5621168065363,91.60294872397054,bridge,A,15.333333333333334
N2,1352,roadLRP179,24.566585414883917,91.6026450906312,link,A,825.6666666666774
N2,1353,LRP180,24.571054023231536,91.60234145729184,bridge,A,10.0
N2,1354,roadLRP180,24.576331342264798,91.60055286821641,link,A,1266.5333333332853
N2,1355,LRP181,24.58160866129806,91.59876427914098,bridge,A,28.68
N2,1356,roadLRP181,24.58519204596068,91.59983496678464,link,A,828.453333333357
N2,1357,LRP182,24.5887754306233,91.6009056544283,bridge,A,3.3433333333333337
N2,1358,roadLRP182,24.59201768729278,91.60375999212778,link,A,1063.6566666666738
N2,1359,LRP183,24.595259943962265,91.60661432982727,bridge,A,3.0666666666666664
N2,1360,roadLRP183,24.598317676966808,91.61113422033476,link,A,1238.6000000000195
N2,1361,LRP184,24.60137540997135,91.61565411084226,bridge,A,38.0
N2,1362,roadLRP184,24.603192632227902,91.61727877893213,link,A,483.99999999998045
N2,1363,LRP185,24.60500985448445,91.618903447022,bridge,A,5.1
N2,1364,roadLRP185,24.608378473998794,91.62410364397765,link,A,1306.0999999999865
N2,1365,LRP186,24.611747093513138,91.62930384093329,bridge,A,26.8
N2,1366,roadLRP186,24.61235361692897,91.6360646828804,link,A,1417.0000000000016
N2,1367,LRP187,24.6129601403448,91.6428255248275,bridge,A,15.0
N2,1368,roadLRP187,24.613517358194002,91.64644436280011,link,A,741.0000000000139
N2,1369,LRP188,24.6140745760432,91.6500632007727,bridge,A,9.3
N2,1370,roadLRP188,24.615317869759153,91.65440793017356,link,A,915.6999999999869
N2,1371,LRP189,24.6165611634751,91.6587526595744,bridge,A,30.0
N2,1372,roadLRP189,24.619932010276848,91.66405150540515,link,A,1314.0000000000214
N2,1373,LRP190,24.6233028570786,91.6693503512359,bridge,A,16.725
N2,1374,roadLRP190,24.6240524366275,91.67111457120615,link,A,383.27499999996917
N2,1375,LRP191,24.6248020161764,91.6728787911764,bridge,A,4.0
N2,1376,roadLRP191,24.62683506752215,91.6756575990473,link,A,802.0000000000209
N2,1377,LRP192,24.6288681188679,91.6784364069182,bridge,C,282.35
N2,1378,roadLRP192,24.6351954298658,91.68440759421215,link,C,1619.6500000000071
N2,1379,LRP193,24.6415227408637,91.6903787815061,bridge,C,160.27499999999998
N2,1380,roadLRP193,24.64496529088385,91.694071723774,link,C,920.724999999976
N2,1381,LRP194,24.648407840904,91.6977646660419,bridge,A,25.45
N2,1382,roadLRP194,24.652521612952,91.70245577364595,link,A,1317.549999999983
N2,1383,LRP196,24.656635385,91.70714688125,bridge,A,2.0
N2,1384,roadLRP196,24.659707751822,91.7092463393538,link,A,814.9999999999977
N2,1385,LRP197,24.662780118644,91.7113457974576,bridge,A,62.85
N2,1386,roadLRP197,24.6667205435937,91.71321474114005,link,A,888.149999999996
N2,1387,LRP198,24.6706609685434,91.7150836848225,bridge,A,22.0
N2,1388,roadLRP198,24.67514611833566,91.71871458559775,link,A,1247.5000000000307
N2,1389,LRP199,24.679631268127924,91.72234548637299,bridge,A,13.85
N2,1390,roadLRP199,24.683177972140626,91.72336790204781,link,A,809.6500000000333
N2,1391,LRP200,24.686724676153332,91.72439031772262,bridge,A,17.333333333333332
N2,1392,roadLRP200,24.690940481598542,91.7253776489492,link,A,952.1666666666135
N2,1393,LRP201,24.69515628704375,91.7263649801758,bridge,A,2.25
N2,1394,roadLRP201,24.698973848993823,91.72796130643536,link,A,912.2500000000002
N2,1395,LRP202,24.7027914109439,91.7295576326949,bridge,A,3.0
N2,1396,roadLRP202,24.706246914043348,91.73379705396646,link,A,1148.0000000000246
N2,1397,LRP203,24.7097024171428,91.738036475238,bridge,A,8.2
N2,1398,roadLRP203,24.71623089540065,91.7454663595702,link,A,2113.7999999999975
N2,1399,LRP205,24.7227593736585,91.7528962439024,bridge,A,3.0
N2,1400,roadLRP205,24.725640112691302,91.7572137650546,link,A,1081.0000000000173
N2,1401,LRP206,24.7285208517241,91.7615312862068,bridge,A,7.2
N2,1402,roadLRP206,24.731119079932924,91.76510415324955,link,A,925.7999999999811
N2,1403,LRP207,24.73371730814175,91.7686770202923,bridge,A,4.125
N2,1404,roadLRP207,24.738815614070873,91.7728262858604,link,A,1467.8750000000207
N2,1405,LRP209,24.74391392,91.7769755514285,bridge,A,2.0
N2,1406,roadLRP209,24.7482685289189,91.7792235649034,link,A,1067.0000000000073
N2,1407,LRP210,24.7526231378378,91.7814715783783,bridge,A,1.5
N2,1408,roadLRP210,24.759099814776867,91.78239963382063,link,A,1480.499999999978
N2,1409,LRP211,24.765576491715933,91.78332768926298,bridge,A,3.533333333333333
N2,1410,roadLRP211,24.77374765785609,91.78392777650993,link,A,1840.4666666666856
N2,1411,LRP213,24.78191882399625,91.78452786375689,bridge,A,2.0
N2,1412,roadLRP213,24.786233144428426,91.78651110370743,link,A,1085.4999999999677
N2,1413,LRP214,24.7905474648606,91.78849434365796,bridge,A,2.0
N2,1414,roadLRP214,24.79345307433505,91.78902463944803,link,A,671.5000000000089
N2,1415,LRP215,24.7963586838095,91.7895549352381,bridge,C,12.4
N2,1416,roadLRP215,24.801509803311724,91.79027913839198,link,C,1164.0999999999906
N2,1417,LRP216,24.806660922813947,91.79100334154586,bridge,A,2.5
N2,1418,roadLRP216,24.809233261406973,91.79170982077292,link,A,674.0000000000066
N2,1419,LRP217,24.8118056,91.7924163,bridge,A,18.6
N2,1420,roadLRP217,24.819279406905352,91.80272502052429,link,A,2610.3999999999987
N2,1421,LRP219,24.8267532138107,91.8130337410486,bridge,A,2.5
N2,1422,roadLRP219,24.83151910690535,91.8166781659788,link,A,1334.4999999999914
N2,1423,LRP220,24.836285,91.820322590909,bridge,B,11.9
N2,1424,roadLRP220,24.838330735603698,91.8210451431325,link,B,466.1000000000115
N2,1425,LRP221,24.8403764712074,91.821767695356,bridge,A,2.0
N2,1426,roadLRP221,24.8444380856037,91.823647397678,link,A,978.999999999985
N2,1427,LRP222,24.8484997,91.8255271,bridge,B,3.0
N2,1428,roadLRP222,24.8500112204301,91.8275467967742,link,B,549.0000000000066
N2,1429,LRP223,24.8515227408602,91.8295664935484,bridge,B,12.2
N2,1430,roadLRP223,24.855145453898977,91.83465263763543,link,B,1338.3000000000038
N2,1431,LRP224,24.85876816693775,91.83973878172245,bridge,A,3.0
N2,1432,roadLRP224,24.860475968510176,91.8445036132579,link,A,1046.0000000000207
N2,1433,LRP225,24.862183770082602,91.84926844479335,bridge,A,21.4
N2,1434,roadLRP225,24.865221703342627,91.85495617940066,link,A,1357.6000000000192
N2,1435,LRP226,24.86825963660265,91.86064391400795,bridge,A,1.5
N2,1436,roadLRP226,24.869973973848726,91.86307430065943,link,A,662.9999999999825
N2,1437,LRP227,24.8716883110948,91.8655046873109,bridge,B,4.5
N2,1438,roadLRP227,24.8744549555474,91.8695824331291,link,B,1124.4999999999834
N2,1439,LRP228,24.8772216,91.8736601789473,bridge,A,21.0
N2,1440,roadLRP228,24.878551219344367,91.8758287872152,link,A,542.6666666666904
N2,1441,LRP229,24.879880838688734,91.87799739548309,bridge,A,202.0666666666667
N2,1442,roadLRP229,24.884740803499483,91.87880678612895,link,A,1018.5999999999922
N2,1443,LRP230,24.88960076831023,91.8796161767748,bridge,A,6.8999999999999995
N2,1444,roadLRP230,24.892418698799432,91.88159517550548,link,A,1146.2666666666905
